id,score,vdw,elec,desolv,bsa,total
azure-owl-vine,-73.3953,-36.8794,-48.6361,-26.7887,1486.07,-85.5155
ivory-boar-fern,-52.3619,-36.4845,-21.4418,-11.589,1204.44,-57.9263
azure-ram-flint,-53.6718,-42.5201,-6.96554,-9.75856,1599.36,-49.48564
small-vole-onyx,-56.8688,-25.0563,-101.105,-11.5915,1170.22,-126.16130000000001
scarlet-vole-willow,-36.5866,-26.5792,-6.21348,-8.76475,1270.1,-32.79268
silver-wolf-reed,-45.1522,-29.9958,-26.6219,-9.83206,1507.05,-56.6177
bright-mole-ivy,-47.5909,-28.2189,-25.5197,-14.2681,1273.27,-53.738600000000005
rough-goat-cedar,-53.9348,-43.1031,12.2944,-13.2906,1158.8,-30.808699999999998
radiant-owl-reed,-68.5407,-39.5676,-77.5259,-13.4679,1449.88,-117.09349999999999
mellow-falcon-ember,-57.4526,-32.3343,-28.3817,-19.442,1462.23,-60.715999999999994
brisk-bee-ash,-61.1304,-40.3285,-17.2281,-17.3563,1206.48,-57.5566
quiet-orca-crystal,-44.395,-24.5506,-30.948,-13.6548,1354.22,-55.498599999999996
frozen-bee-ivy,-52.8488,-32.4008,-29.7646,-14.4951,1200.06,-62.1654
hollow-bear-pine,-19.7253,25.0098,-78.0402,-29.1271,1417.45,-53.0304
brisk-ibis-frost,-45.9259,-3.95031,-69.7561,-28.0244,1849.55,-73.70641
dark-moth-leaf,-83.2979,-55.2923,-88.4456,-10.3165,2097.29,-143.7379
dark-tiger-sand,-33.4175,-18.0946,-28.2842,-9.66607,1326.34,-46.3788
swift-jaguar-cedar,-61.97,-36.2634,-25.8131,-20.544,1476.8,-62.076499999999996
silent-panda-crystal,-68.053,-44.1319,-44.3431,-15.0525,1427.86,-88.475
shy-crow-jade,-67.1189,-48.6583,-220.244,25.5882,4029.54,-268.90229999999997
young-quail-fern,-126.4646,-83.3483,-157.153,-11.6857,3457.43,-240.5013
bright-crane-oak,-99.1918,-57.9897,-290.598,16.9175,3600.17,-348.58770000000004
steady-gecko-cypress,-97.5535,-72.6052,-205.612,16.1741,2846.65,-278.2172
young-yak-iron,-59.4695,-78.9312,-39.7532,27.4123,2965.67,-118.68440000000001
pale-boar-vine,-281.1329,-160.488,-541.527,-12.3395,6295.57,-702.0150000000001
azure-hawk-bronze,-274.3196,-192.975,-148.766,-51.5914,7966.27,-341.741
green-boar-onyx,-55.5247,-13.8838,-184.141,-4.81271,2821.18,-198.0248
ivory-ox-topaz,-68.4381,-11.4007,-358.269,14.6164,4042.9,-369.66970000000003
amber-crane-ice,-163.7728,-155.714,-56.8094,3.30304,5275.66,-212.52339999999998
azure-bison-rose,-24.9783,-22.8857,24.3321,-6.95899,1049.24,1.4464000000000006
silver-dove-pine,-42.2711,-25.5037,-43.7632,-8.01477,1295.55,-69.26689999999999
lunar-gecko-orchid,-111.911,-48.7277,-183.314,-26.5205,3748.33,-232.0417
deep-bat-ruby,-140.1866,-72.5739,-158.906,-35.8315,3528.54,-231.4799
misty-deer-ivy,-115.108,-52.2325,-178.481,-27.1793,3071.63,-230.7135
mellow-seal-maple,-85.1006,-13.684,-237.768,-23.863,3089.92,-251.452
scarlet-shark-lotus,-115.0082,-47.5759,-329.661,-1.50009,3637.77,-377.2369
frozen-vole-cedar,-113.9343,-54.8582,-211.728,-16.7305,2669.81,-266.5862
frozen-tiger-pearl,-91.115,-28.896,-267.776,-8.66384,3882.51,-296.672
quick-quail-orchid,-151.4657,-61.5409,-367.977,-16.3294,3747.57,-429.5179
golden-shark-quartz,-149.331,-74.504,-276.465,-19.534,3681.13,-350.969
noble-panda-crystal,-160.0156,-76.2197,-305.407,-22.7145,3290.78,-381.62669999999997
radiant-mole-reed,-153.0629,-93.1188,-200.011,-19.9419,3234.26,-293.1298
silent-crane-snow,-163.8299,-53.7577,-304.424,-49.1874,4938.64,-358.1817
soft-cat-ruby,-82.7061,-66.3732,-213.51,26.3691,1967.0,-279.8832
noble-cobra-onyx,-103.3733,-57.6369,-28.183,-40.0998,2538.01,-85.81989999999999
hollow-crane-cedar,-117.351,-67.367,-164.215,-17.141,2597.91,-231.582
vast-bison-pearl,-54.6291,-14.0723,-126.334,-15.29,1670.72,-140.40630000000002
radiant-falcon-snow,-124.6305,-66.551,-277.946,-2.49026,3840.41,-344.497
frozen-toad-clay,-111.0721,-30.4348,-248.1,-31.0173,2756.67,-278.5348
misty-moth-crystal,-152.0644,-90.9736,-181.743,-24.7422,3623.05,-272.71659999999997
ivory-fox-frost,-198.5799,-82.9942,-437.689,-28.0479,3300.17,-520.6832
soft-panda-quartz,-127.5551,-49.6528,-385.875,-0.727332,3327.01,-435.5278
scarlet-lion-ivy,-183.9224,-87.2941,-421.706,-12.2871,3421.77,-509.00010000000003
misty-ox-iron,-159.1837,-99.9063,-236.722,-11.933,4598.26,-336.6283
quick-orca-jade,-114.5839,-39.0293,-208.212,-33.9122,3184.2,-247.2413
gentle-lion-pearl,-118.7052,-52.4347,-192.367,-27.7971,3928.51,-244.80169999999998
silent-jaguar-pearl,-96.7862,-48.1925,-200.503,-8.49306,4317.77,-248.69549999999998
pale-shark-willow,-316.2155,-187.768,-438.773,-40.6929,10320.4,-626.541
brisk-ibis-onyx,-54.8898,-43.4188,-39.0898,-3.65309,1871.33,-82.5086
violet-panda-willow,-66.5049,-19.1791,-255.635,3.80117,2368.27,-274.8141
young-crow-stone,-57.5709,-40.2065,-132.685,9.17262,2021.05,-172.8915
lunar-ant-cedar,-183.9386,-116.06,-161.119,-35.6548,4938.87,-277.179
ivory-quail-orchid,-91.6475,-69.6092,-175.756,13.1129,3173.63,-245.36520000000002
green-zebra-marble,-112.7997,-71.8402,-233.744,5.78927,3912.41,-305.5842
amber-mole-birch,-58.4778,-53.648,-59.1898,7.00818,1737.61,-112.8378
vast-otter-fern,-140.8367,-82.4621,-110.944,-36.1858,4333.8,-193.4061
radiant-kiwi-stone,-172.0894,-88.0948,-369.237,-10.1472,3361.47,-457.33180000000004
silent-tiger-opal,-157.5799,-77.2871,-314.51,-17.3908,3166.31,-391.7971
gentle-zebra-marble,-157.4489,-66.1768,-428.953,-5.48153,3448.19,-495.1298
vast-bat-ember,-367.545,-188.702,-605.396,-57.7638,7077.98,-794.098
solid-bear-granite,-168.8822,-57.9899,-529.668,-4.95873,3633.1,-587.6579
green-orca-vine,-103.8968,-7.24096,-408.157,-15.0244,3627.67,-415.39795999999996
steady-bee-reed,-267.2609,-124.414,-419.335,-58.9799,5900.32,-543.749
frozen-boar-pearl,-202.0275,-88.7576,-515.134,-10.2431,3256.91,-603.8916
green-crane-pine,-132.8952,-58.572,-308.436,-12.636,3288.85,-367.008
ivory-bat-iron,-125.6749,-25.1147,-448.56,-10.8482,3313.93,-473.67470000000003
gentle-crow-pearl,-38.5631,-30.2155,-147.054,21.0632,2811.12,-177.2695
bright-kiwi-topaz,-182.2569,-97.3712,-241.971,-36.4915,5352.68,-339.3422
noble-panda-sand,-49.9031,-26.617,-184.518,13.6175,1844.64,-211.135
radiant-owl-frost,-45.6484,-44.8957,-80.8329,15.4139,1737.38,-125.7286
brisk-tiger-clay,-67.4737,-49.9062,-139.962,10.4249,1912.26,-189.8682
frozen-vole-orchid,-21.7426,-17.9759,-56.9507,7.62348,1574.99,-74.9266
swift-lynx-pearl,-95.2366,-47.3444,-232.348,-1.42264,1947.28,-279.6924
steady-zebra-orchid,-68.7067,-53.8969,-40.749,-6.65996,1903.81,-94.64590000000001
crimson-goat-flint,-111.2031,-50.8593,-232.816,-13.7806,3000.06,-283.6753
quiet-toad-marble,-133.1677,-51.5671,-335.946,-14.4114,2682.63,-387.5131
young-goat-willow,-174.9986,-71.8023,-424.054,-18.3855,3050.75,-495.8563
silent-vole-flint,-169.3475,-70.2711,-399.487,-19.179,3067.35,-469.7581
amber-tiger-iron,-125.0577,-85.7905,-244.678,9.6684,2906.76,-330.4685
solid-swan-crystal,-185.1722,-79.9292,-459.393,-13.3644,3635.57,-539.3222
green-cat-willow,-44.3943,-20.3483,-111.769,-1.69217,1102.21,-132.1173
ivory-deer-fern,-167.8146,-90.6478,-294.734,-18.22,3237.98,-385.3818
swift-panda-fern,-42.2825,-41.2895,-31.5998,5.32696,1904.62,-72.88929999999999
quick-zebra-snow,-37.5891,-30.9129,-75.9646,8.51672,1581.62,-106.8775
radiant-ant-marble,-38.675,-32.5274,-42.8755,2.42747,1093.51,-75.4029
quick-jaguar-marble,-100.4241,-63.0272,-46.7314,-28.0506,2661.37,-109.7586
violet-gecko-thorn,-82.9541,-54.4072,-42.7491,-19.9971,2462.08,-97.1563
pale-moth-flint,-56.7268,-29.3849,-155.481,3.75434,1672.77,-184.86589999999998
soft-eagle-vine,-102.414,-66.924,-120.469,-11.3962,2031.47,-187.393
violet-yak-ruby,-97.2323,-60.091,-43.5308,-28.4351,2153.21,-103.62180000000001
silent-otter-fern,-113.6301,-45.033,-223.436,-23.9099,2043.74,-268.469
rough-lynx-sand,-152.9973,-57.393,-142.202,-67.1639,3074.32,-199.595
jade-hawk-reed,-74.6925,-37.652,-164.153,-4.20988,2146.4,-201.805
hollow-boar-plume,-118.4273,-60.5374,-89.4026,-40.0094,2124.37,-149.94
calm-eagle-oak,-65.3386,-36.6508,-106.215,-7.4448,1719.58,-142.8658
mellow-orca-pine,-96.9559,-55.8978,-93.3439,-22.3893,2317.67,-149.2417
small-wolf-ember,-97.7931,-45.0865,-130.069,-26.6928,1759.35,-175.1555
quick-jaguar-crystal,-100.1804,-41.1874,-127.683,-33.4564,2104.5,-168.87040000000002
dark-kiwi-ash,-99.5266,-48.1104,-323.34,13.2518,2373.52,-371.45039999999995
dark-bat-onyx,-57.1969,-27.544,-28.1412,-24.0247,1469.43,-55.6852
misty-heron-birch,-28.7177,-22.5204,-35.1765,0.838001,1179.92,-57.6969
bright-deer-jade,-150.9342,-56.4877,-381.476,-18.1513,2748.46,-437.9637
strong-hawk-granite,-84.2835,-63.7928,-113.28,2.16526,2295.77,-177.0728
rough-cat-quartz,-36.1502,-31.5171,10.042,-6.64153,1434.84,-21.475099999999998
shy-ant-dust,-75.0968,-39.8272,-35.3532,-28.199,1492.09,-75.18039999999999
bright-bear-reed,-21.05,-13.5922,-24.7943,-2.49891,1069.86,-38.3865
rough-panther-moss,-64.6426,-52.7387,-67.8502,1.66611,1716.96,-120.5889
misty-zebra-rose,-127.6543,-78.8532,-205.554,-7.69035,2319.98,-284.4072
misty-gecko-snow,-73.1257,-44.4145,-139.327,-0.845798,1919.38,-183.7415
bright-toad-sand,-116.4667,-72.5746,-135.12,-16.8681,2167.58,-207.6946
lunar-bison-ember,-48.502,-9.25782,-157.379,-7.76841,2213.01,-166.63682
frozen-moth-granite,-25.4778,-26.4046,-1.3009,1.18697,893.507,-27.705499999999997
silver-kiwi-cloud,-184.4339,-82.3169,-415.055,-19.106,3308.65,-497.3719
solid-shark-onyx,-163.2105,-104.593,-298.217,1.0259,3374.38,-402.81
rapid-zebra-moss,-113.3782,-83.7743,-137.281,-2.14768,3130.16,-221.0553
calm-ox-fern,-301.0584,-167.064,-341.488,-65.6968,7170.59,-508.552
calm-ant-vine,-129.4186,-83.198,-296.626,13.1046,3133.4,-379.82399999999996
wild-bat-marble,-147.4088,-126.03,6.88314,-22.7554,5657.43,-119.14686
brisk-goat-granite,-122.8147,-86.8378,-218.603,7.74366,3105.78,-305.4408
azure-deer-sand,-87.4093,-62.065,-133.266,1.30894,2661.65,-195.331
lunar-bison-lotus,-96.8853,-66.5951,-181.478,6.00541,1980.99,-248.0731
mellow-goat-clay,-138.6357,-88.5349,-209.526,-8.19561,2489.4,-298.0609
azure-ram-maple,-65.7891,-37.5265,-26.7833,-22.9059,2401.13,-64.3098
quick-raven-pearl,-69.1341,-46.3055,-14.0908,-20.0104,1712.27,-60.396300000000004
silver-boar-vine,-33.5808,-26.0041,1.74193,-7.92505,1377.24,-24.26217
bright-moth-wave,-50.229,-23.5425,-125.928,-1.50094,1407.29,-149.4705
small-cat-ruby,-91.5806,-72.6456,-160.835,13.232,2270.23,-233.4806
gentle-shark-bronze,-93.6296,-70.5508,-112.837,-0.511397,2262.55,-183.3878
calm-bat-flint,-69.8994,-51.5315,-48.7218,-8.62351,1609.19,-100.2533
brisk-ox-wave,-47.922,-23.0,-16.8076,-21.5605,1387.17,-39.8076
strong-jaguar-orchid,-42.0887,-16.547,-106.408,-4.26006,1146.36,-122.955
silver-hawk-opal,-69.4637,-50.2341,-114.056,3.58163,2402.14,-164.2901
vast-fox-ivy,-33.8128,-32.7647,-53.5478,9.66143,1221.41,-86.3125
quiet-deer-stone,-139.9109,-55.8167,-249.375,-34.2192,4303.34,-305.19169999999997
wild-swan-sand,-97.7874,-71.1017,-44.8697,-17.7118,3009.29,-115.97139999999999
dark-fox-lotus,-51.1784,-25.7269,-109.3,-3.5915,1757.53,-135.0269
silver-jaguar-cedar,37.2101,71.3067,-84.7253,-17.1515,1891.57,-13.418599999999998
hollow-ox-pine,-56.4429,-48.921,-77.9455,8.06723,2401.54,-126.8665
hollow-owl-vine,-49.6278,-35.6409,-75.9257,1.19829,2391.92,-111.56660000000001
amber-raven-lava,-73.9047,-54.7988,-54.3024,-8.24541,2010.2,-109.1012
frozen-hawk-orchid,-56.8092,-15.9791,-197.83,-1.26405,1917.17,-213.8091
swift-yak-snow,-78.4304,-44.4444,-201.253,6.26456,2294.62,-245.6974
frozen-bear-willow,-42.6859,-24.461,-136.431,9.06131,2397.81,-160.892
silent-kiwi-ice,-80.2682,-45.4333,-7.92395,-33.2501,2847.23,-53.35725
noble-cat-marble,-83.0247,-69.2023,-81.7442,2.52642,2592.21,-150.94650000000001
jade-mole-cloud,-81.9625,-55.6165,-162.597,6.17337,1895.5,-218.2135
crimson-heron-moss,-113.8465,-70.5973,-197.205,-3.80818,2400.28,-267.8023
amber-swan-leaf,-98.3298,-84.6655,-7.67339,-12.1296,3613.21,-92.33888999999999
quick-quail-rose,-133.1322,-82.2323,-249.341,-1.03169,3521.23,-331.5733
azure-panther-orchid,-4.1184,-1.70322,-65.4072,10.6663,1767.75,-67.11042
wild-deer-crystal,-72.79,-84.1923,14.3579,8.53072,3084.45,-69.8344
rough-quail-clay,-161.7493,-55.6364,-567.731,7.43333,3027.31,-623.3674
rough-wolf-crystal,-177.5284,-136.804,-83.245,-24.0754,5428.16,-220.049
small-eagle-orchid,-196.5382,-109.423,-366.923,-13.7306,4174.5,-476.346
green-ant-cloud,-121.5958,-79.6255,-52.9546,-31.3794,3885.12,-132.58010000000002
deep-boar-crystal,-77.7528,-50.2581,-109.498,-5.59511,2426.53,-159.7561
steady-zebra-clay,-68.4212,-45.0323,-179.838,12.5787,2019.15,-224.8703
ivory-orca-willow,-184.5794,-118.476,-121.959,-41.7116,4897.01,-240.435
hollow-mole-ash,-164.2341,-67.4076,-233.719,-50.0827,4971.8,-301.1266
small-bat-ember,-92.6541,-76.4253,-177.961,19.3634,2113.94,-254.3863
bright-lion-onyx,-130.2073,-90.6151,-181.105,-3.37125,2997.67,-271.7201
ivory-otter-reed,-188.5685,-138.288,-146.544,-20.9717,4942.19,-284.832
strong-orca-orchid,-74.0488,-40.5169,-245.095,15.4871,1544.97,-285.6119
lunar-seal-quartz,-70.0054,-22.3426,-203.41,-6.98082,4189.66,-225.7526
silver-panther-cedar,-210.7923,-91.3296,-616.341,3.80553,4628.58,-707.6706
soft-owl-jade,-94.604,-61.4887,-163.588,-0.397693,2414.83,-225.0767
wild-panda-flint,-159.8685,-91.136,-238.557,-21.0211,3828.23,-329.693
deep-panda-maple,-153.409,-82.4615,-107.626,-49.4223,3542.34,-190.0875
azure-eagle-ivy,-33.4887,-30.5012,-11.8069,-0.626082,2049.88,-42.3081
violet-boar-frost,-124.1139,-79.6124,-113.735,-21.7545,4332.09,-193.3474
bright-jaguar-clay,-66.1375,-44.1765,-66.9872,-8.56356,2081.76,-111.1637
lunar-toad-thorn,-111.231,-81.1624,-161.546,2.24059,3193.49,-242.70839999999998
calm-mole-cedar,-142.1569,-105.419,-70.9791,-22.5421,3674.03,-176.3981
violet-cat-moss,-122.9132,-62.4426,-293.085,-1.85364,2698.99,-355.5276
crimson-crane-frost,-118.5012,-74.3158,-47.6237,-34.6607,3219.01,-121.9395
violet-ram-frost,-157.1084,-98.4806,-54.7904,-47.6697,3957.57,-153.271
crimson-deer-sand,-44.7819,-21.2682,-171.683,10.8229,1679.72,-192.9512
calm-crow-reed,-254.7884,-114.147,-677.441,-5.1532,4602.51,-791.5880000000001
golden-orca-jade,-67.4145,-37.5583,-259.111,21.966,1523.59,-296.6693
mellow-yak-thorn,-89.4393,-63.4597,-227.91,19.6024,2454.29,-291.36969999999997
frozen-kiwi-marble,-157.4386,-116.72,-38.9043,-32.9377,3951.13,-155.6243
lunar-bear-cypress,-76.6002,-46.4676,-229.188,15.705,2372.03,-275.6556
pale-cat-topaz,-198.9903,-139.737,-99.3815,-39.377,5013.2,-239.11849999999998
quick-ant-wave,-57.2347,-41.3746,-191.53,22.4459,2724.22,-232.90460000000002
solid-bison-dust,-57.2528,-47.6471,-21.1558,-5.37457,1797.66,-68.8029
scarlet-orca-cloud,-251.2622,-118.509,-362.023,-60.3486,5611.5,-480.53200000000004
azure-fox-dust,-78.2522,-17.6573,-265.784,-7.43809,2939.73,-283.4413
quiet-bat-reed,-137.0379,-76.9197,-178.713,-24.3756,3981.11,-255.6327
dark-orca-willow,-49.6797,-24.4975,-129.975,0.812841,1513.67,-154.4725
steady-crow-iron,-73.6609,-20.8482,-279.041,2.9955,2823.15,-299.8892
wild-jaguar-cloud,-149.3013,-95.6445,-97.2221,-34.2124,3744.47,-192.8666
amber-heron-iron,-124.0471,-73.2566,-96.8417,-31.4222,3309.24,-170.0983
gentle-raven-oak,-111.7407,-88.7009,-156.81,8.32225,3602.03,-245.5109
quiet-wolf-granite,-113.3604,-59.0067,-97.2615,-34.9014,3850.09,-156.2682
silent-kiwi-clay,-124.5902,-69.9463,-97.6265,-35.1186,3661.73,-167.57279999999997
young-otter-reed,-191.4926,-113.53,-364.973,-4.96803,3903.62,-478.50300000000004
calm-kiwi-clay,-186.7094,-126.289,-106.517,-39.117,5335.27,-232.80599999999998
amber-owl-ash,-185.1521,-112.854,-236.177,-25.0627,4766.8,-349.031
rough-seal-pine,-74.6118,-33.4291,-235.717,5.96068,2198.41,-269.1461
shy-ant-willow,-180.9003,-112.205,-223.377,-24.0199,4432.92,-335.582
frozen-hawk-sand,-96.9954,-60.3206,-97.7062,-17.1336,4887.72,-158.02679999999998
shy-deer-opal,-96.5647,-63.776,-168.612,0.933683,2801.92,-232.388
quiet-orca-topaz,-27.0783,-26.1984,-53.4177,9.80365,1324.0,-79.6161
silver-bear-granite,-57.9915,-51.0931,-32.6411,-0.370171,1834.14,-83.7342
bright-ram-onyx,5.8761,19.9246,-69.5969,-0.129139,1786.6,-49.67230000000001
vast-dove-clay,-66.7731,-55.4951,-42.7564,-2.72673,1990.72,-98.2515
golden-lion-marble,-83.9845,-43.9287,-238.983,7.74076,2077.92,-282.9117
misty-cat-opal,-85.1566,-51.4536,-153.712,-2.9606,2380.67,-205.16559999999998
frozen-heron-maple,-41.151,-14.21,-143.402,1.73939,2481.93,-157.612
gentle-panther-ember,-65.4034,-37.9295,-89.9564,-9.48259,2824.85,-127.88589999999999
vast-falcon-vine,-38.3208,-25.1373,-29.2874,-7.326,1592.22,-54.4247
deep-goat-vine,-165.4643,-72.7104,-322.768,-28.2003,3359.75,-395.47839999999997
rapid-yak-thorn,-92.7331,-66.9972,-21.517,-21.4325,2305.88,-88.5142
golden-owl-cloud,-46.1704,-14.6612,-65.5812,-18.393,1563.45,-80.24239999999999
ivory-ox-maple,-118.7657,-70.7118,-218.244,-4.40509,3252.29,-288.9558
swift-bison-fern,-36.5253,-16.51,-100.25,0.03468241,1534.12,-116.76
lunar-wolf-frost,-63.266,-63.4879,-10.6655,2.35504,2249.78,-74.1534
azure-cobra-orchid,-121.2459,-62.8717,-287.418,-0.890635,2932.76,-350.2897
young-boar-thorn,9.9459,37.3399,-124.606,-2.47285,2167.13,-87.2661
silver-tiger-cedar,-34.6666,-4.9022,-141.814,-1.40159,1038.25,-146.7162
bright-bee-quartz,-50.7575,-35.1439,-90.3923,2.46487,1455.33,-125.53620000000001
bright-moth-ivy,-59.8571,-20.6738,-240.345,8.88568,1799.25,-261.0188
mellow-tiger-granite,-104.8818,-108.239,-53.234,14.004,3546.48,-161.473
bright-falcon-sand,-86.5162,-73.9527,-212.273,29.8911,3208.98,-286.22569999999996
rapid-heron-bronze,-16.4427,-6.32039,-59.6561,1.80893,1114.26,-65.97649
dark-deer-jade,-101.9932,-21.5621,-172.558,-45.9195,4269.83,-194.12009999999998
pale-eagle-frost,-128.8399,-78.8657,-341.156,18.257,2929.16,-420.0217
quiet-falcon-reed,-210.737,-115.368,-333.685,-28.632,5865.32,-449.053
azure-toad-snow,-136.0935,-95.4162,-29.8082,-34.7157,3274.21,-125.2244
jade-bison-leaf,-189.5604,-106.877,-100.315,-62.6204,3822.53,-207.192
radiant-bee-frost,-177.0691,-118.283,-184.094,-21.9673,4279.5,-302.377
swift-bison-lotus,-48.3815,-0.714232,-141.585,-19.3503,2436.1,-142.29923200000002
rough-raven-cedar,-83.6676,-46.6175,-134.921,-10.0659,2857.98,-181.5385
steady-ant-dust,-79.8704,-41.1775,-140.869,-10.5191,2564.87,-182.0465
wild-yak-marble,-89.2127,-69.4464,-59.1758,-7.93116,2519.13,-128.6222
mellow-bear-stone,-230.5159,-122.972,-118.825,-83.7789,4737.8,-241.797
calm-lynx-opal,-82.169,-44.395,-34.5778,-30.8584,1935.98,-78.9728
deep-cat-flint,-80.5953,-42.5391,-6.96532,-36.6631,1584.66,-49.504419999999996
radiant-zebra-birch,-138.0781,-86.4328,-113.675,-28.9103,3181.95,-200.1078
crimson-swan-lava,-149.7584,-88.0947,-137.808,-34.1021,3844.43,-225.90269999999998
mellow-shark-rose,-184.6011,-114.168,-193.78,-31.6771,4480.82,-307.948
misty-shark-lava,-23.3837,4.30908,19.927,-31.6782,2150.27,24.23608
violet-dove-ruby,-157.4956,-107.802,-129.91,-23.7116,3559.31,-237.712
deep-bear-cloud,-81.7104,-38.8571,-57.3562,-31.3821,3160.09,-96.2133
jade-cobra-birch,-66.2282,-16.4466,-115.547,-26.6722,3785.54,-131.9936
lunar-toad-stone,-71.6829,-34.7605,-44.3197,-28.0585,1711.95,-79.08019999999999
azure-cat-flint,-116.2463,-76.231,-147.682,-10.4789,3509.02,-223.91299999999998
quiet-shark-frost,-154.6502,-85.9242,-66.3721,-55.4516,3474.7,-152.2963
hollow-bee-cedar,-96.022,-42.6127,-258.332,-1.74289,1804.0,-300.9447
scarlet-mole-plume,-87.5165,-64.4365,-165.94,10.108,2484.74,-230.3765
small-goat-crystal,-180.8151,-75.8644,-439.977,-16.9553,3239.42,-515.8414
silver-otter-topaz,-176.0453,-77.1552,-421.477,-14.5947,3075.91,-498.63219999999995
azure-ox-ash,-26.7055,-10.5293,-97.6987,3.36356,2857.59,-108.22800000000001
ivory-seal-cloud,-94.3606,-19.8904,-313.539,-11.7624,5682.83,-333.4294
scarlet-zebra-oak,1070.0932,1077.27,-46.6941,2.16197,1435.1,1030.5759
silver-bison-vine,-119.8678,-71.4259,-329.703,17.4987,3522.22,-401.1289
ivory-falcon-lava,-179.3834,-105.014,-274.76,-19.4174,7762.28,-379.774
misty-crow-quartz,-67.9856,-37.1395,-109.765,-8.89308,1502.17,-146.90449999999998
mellow-vole-onyx,-79.2765,-62.5391,-117.66,6.79457,2411.14,-180.1991
crimson-lynx-thorn,-76.0877,-55.319,-105.28,0.287347,2166.42,-160.599
hollow-mole-fern,-75.2536,-27.5539,-221.393,-3.42111,1742.09,-248.9469
amber-toad-orchid,-43.6724,-22.0264,-88.4823,-3.94951,2327.06,-110.50869999999999
small-raven-frost,-41.452,-19.5294,-59.485,-10.0256,1687.8,-79.0144
shy-toad-snow,-47.4243,-30.2887,-34.8914,-10.1573,2291.52,-65.1801
ivory-raven-flint,-45.3051,-44.0982,-45.3062,7.85435,1282.78,-89.4044
lunar-eagle-ice,-89.4,-64.9064,-93.8634,-5.7209,4375.77,-158.7698
crimson-ox-dust,-54.7644,-41.6933,-63.8736,-0.296418,1893.94,-105.5669
silver-crow-stone,-37.6524,-24.3085,-36.132,-6.11749,1291.94,-60.4405
misty-goat-ember,-84.7554,-24.6773,-276.176,-4.84289,2314.95,-300.8533
shy-panda-frost,-22.5948,-12.0483,-122.911,14.0357,1351.29,-134.9593
vast-otter-lava,-97.3479,-58.4665,-67.2287,-25.4357,2333.21,-125.6952
soft-crow-snow,-45.2823,-25.8815,-90.5377,-1.29322,1450.56,-116.4192
pale-cobra-iron,-57.9869,-47.2944,16.5111,-13.9947,2652.6,-30.783300000000004
dark-eagle-clay,-46.9768,-1.1965,-224.859,-0.808508,2097.44,-226.0555
rough-fox-frost,-93.401,-13.7577,-339.122,-11.8189,3213.05,-352.8797
young-fox-iron,-42.8979,-30.6082,-72.4213,2.19453,1388.59,-103.0295
green-cobra-jade,-216.3218,-119.298,-212.022,-54.6194,6861.92,-331.32
young-jaguar-willow,-97.5331,-62.5234,-205.753,6.14087,2803.6,-268.27639999999997
rough-deer-ice,-63.3432,-36.1531,-75.819,-12.0263,2882.74,-111.97210000000001
strong-moth-topaz,-56.4625,-29.3681,-21.8941,-22.7156,3121.62,-51.2622
violet-jaguar-rose,-62.6311,-29.8418,-33.8595,-26.0174,2155.99,-63.701299999999996
ivory-bear-orchid,1.4389,17.4462,-28.3506,-10.3372,2181.18,-10.904399999999999
amber-wolf-frost,-57.78,-32.3373,-45.3696,-16.3688,2023.41,-77.70689999999999
deep-lynx-iron,-139.9726,-77.9887,-235.778,-14.8283,3618.33,-313.7667
ivory-bison-pearl,-89.9251,-52.9132,-153.996,-6.21273,3068.24,-206.9092
pale-vole-quartz,-88.4891,-45.8413,-103.177,-22.0124,3002.89,-149.0183
pale-seal-iron,-104.1654,-43.3175,-244.108,-12.0263,2780.98,-287.4255
scarlet-ox-pearl,-73.8237,-24.4689,-137.269,-21.901,3081.43,-161.7379
dark-quail-pine,-149.3279,-68.9959,-330.305,-14.271,4034.71,-399.3009
calm-bee-dust,-91.9678,-23.5414,-201.621,-28.1022,3276.96,-225.16240000000002
solid-boar-ivy,-192.0584,-65.8513,-313.543,-63.4985,4784.35,-379.3943
jade-kiwi-thorn,-100.176,-56.0524,-189.376,-6.24843,2791.35,-245.4284
